gene_id	HF2_Cbr	HF2_Cni
II.g6824.t1__Cnig_chr_II.g7397.t1	0	0
II.g6825.t1__Cnig_chr_II.g7398.t3	0	0
II.g6827.t3__Cnig_chr_II.g7406.t1	0	0
II.g6835.t1__Cnig_chr_II.g7413.t1	3	1
II.g6836.t2__Cnig_chr_II.g7414.t1	18	12
II.g6840.t4__Cnig_chr_II.g7418.t1	736	10
II.g6843.t1__Cnig_chr_II.g7423.t1	1	15
II.g6846.t1__Cnig_chr_II.g7435.t1	0	0
II.g6856.t2__Cnig_chr_II.g7446.t1	1	0
II.g6859.t1__Cnig_chr_II.g7454.t1	456	653
II.g6860.t1__Cnig_chr_II.g7455.t1	1985	3429
II.g6864.t1__Cnig_chr_II.g7465.t1	2	1
II.g6869.t1__Cnig_chr_II.g7471.t1	4	17
II.g6873.t1__Cnig_chr_II.g7492.t1	398	334
II.g6874.t1__Cnig_chr_II.g7491.t1	12797	10979
II.g6875.t1__Cnig_chr_II.g7490.t1	1765	1231
II.g6877.t1__Cnig_chr_II.g7488.t2	6	2
II.g6882.t2__Cnig_chr_II.g7494.t1	1	2
II.g6886.t1__Cnig_chr_II.g7168.t1	5	49
II.g6887.t1__Cnig_chr_II.g7504.t1	0	0
II.g6888.t1__Cnig_chr_II.g7506.t1	2689	2947
II.g6892.t1__Cnig_chr_II.g7519.t1	2501	2728
II.g6893.t1__Cnig_chr_II.g7517.t1	1917	1881
II.g6896.t1__Cnig_chr_II.g7514.t1	16355	12975
II.g6899.t1__Cnig_chr_II.g7527.t1	1897	434
II.g6900.t1__Cnig_chr_II.g7528.t1	519	215
II.g6901.t2__Cnig_chr_II.g7529.t3	938	723
II.g6902.t1__Cnig_chr_II.g7530.t1	5	84
II.g6903.t2__Cnig_chr_II.g7533.t1	1743	508
II.g6906.t1__Cnig_chr_II.g7535.t1	5	0
II.g6908.t1__Cnig_chr_II.g7538.t1	3	0
II.g6913.t1__Cnig_chr_II.g7595.t1	13396	17097
II.g6914.t1__Cnig_chr_II.g7596.t1	57	40
II.g6915.t3__Cnig_chr_II.g7597.t1	15	1
II.g6923.t1__Cnig_chr_II.g7593.t1	0	2
II.g6924.t1__Cnig_chr_II.g7592.t1	1	1
II.g6925.t1__Cnig_chr_II.g7591.t1	2	1
II.g6926.t1__Cnig_chr_II.g7590.t1	15	177
II.g6927.t1__Cnig_chr_II.g7589.t1	287	25
II.g6937.t1__Cnig_chr_II.g7580.t2	1	22
II.g6948.t2__Cnig_chr_II.g7577.t2	0	1
II.g6950.t1__Cnig_chr_II.g7576.t1	0	1
II.g6951.t3__Cnig_chr_II.g7575.t3	0	1
II.g6969.t1__Cnig_chr_II.g7559.t1	0	1
II.g6970.t1__Cnig_chr_II.g7551.t1	2	1
II.g6971.t1__Cnig_chr_II.g7545.t1	0	0
II.g6972.t1__Cnig_chr_II.g7879.t2	4	48
II.g6986.t1__Cnig_chr_II.g7636.t1	67	6
II.g6989.t1__Cnig_chr_II.g7654.t1	1058	1142
II.g6994.t1__Cnig_chr_II.g7662.t2	0	63
II.g7001.t1__Cnig_chr_II.g7671.t1	5453	6417
II.g7004.t3__Cnig_chr_II.g7678.t2	0	0
II.g7011.t1__Cnig_chr_II.g7804.t1	571	532
II.g7019.t1__Cnig_chr_II.g7829.t1	2251	1961
II.g7020.t1__Cnig_chr_II.g7830.t1	361	488
II.g7021.t2__Cnig_chr_II.g7832.t1	4291	2349
II.g7023.t2__Cnig_chr_II.g7828.t3	476	144
II.g7024.t2__Cnig_chr_II.g7826.t2	61	5
II.g7025.t1__Cnig_chr_II.g7824.t1	1965	2212
II.g7036.t1__Cnig_chr_II.g7852.t1	20	0
II.g7091.t1__Cnig_chr_II.g7963.t2	4	1
II.g7092.t1__Cnig_chr_II.g7969.t4	10	27
II.g7093.t1__Cnig_chr_II.g7964.t1	7	21
II.g7094.t1__Cnig_chr_II.g7965.t1	5	1
II.g7095.t1__Cnig_chr_II.g7966.t1	2	3
II.g7102.t1__Cnig_chr_II.g7915.t1	72	678
II.g7107.t3__Cnig_chr_II.g7913.t1	244	433
II.g7108.t2__Cnig_chr_II.g7908.t1	2321	800
II.g7109.t2__Cnig_chr_II.g7907.t1	395	411
II.g7110.t2__Cnig_chr_II.g7906.t3	172	266
II.g7112.t1__Cnig_chr_II.g7975.t1	173	214
II.g7113.t1__Cnig_chr_II.g7974.t1	68	103
II.g7114.t1__Cnig_chr_II.g7970.t2	25	15
II.g7117.t5__Cnig_chr_II.g7868.t1	166	114
II.g7123.t1__Cnig_chr_II.g7903.t1	13	202
II.g7124.t1__Cnig_chr_II.g7904.t1	72	165
II.g7125.t1__Cnig_chr_II.g7905.t2	99	390
II.g7126.t1__Cnig_chr_II.g8009.t1	760	1440
II.g7127.t1__Cnig_chr_II.g8008.t3	3831	2454
II.g7130.t1__Cnig_chr_II.g8011.t1	470	941
II.g7131.t1__Cnig_chr_II.g8012.t2	1574	2850
II.g7133.t1__Cnig_chr_II.g8013.t1	5576	5858
II.g7135.t1__Cnig_chr_II.g8014.t2	2	4
II.g7139.t2__Cnig_chr_II.g8022.t1	2	1
II.g7143.t1__Cnig_chr_II.g8041.t3	0	0
II.g7146.t1__Cnig_chr_II.g8045.t1	34	887
II.g7148.t1__Cnig_chr_II.g8066.t1	677	724
II.g7149.t1__Cnig_chr_II.g8068.t1	56	36
II.g7154.t1__Cnig_chr_II.g8192.t1	0	0
II.g7155.t2__Cnig_chr_II.g8193.t1	126	197
II.g7156.t1__Cnig_chr_II.g8194.t3	127	51
II.g7157.t3__Cnig_chr_II.g8070.t2	1651	1996
II.g7158.t1__Cnig_chr_II.g8071.t1	7	9
II.g7162.t1__Cnig_chr_II.g8076.t1	329	35
II.g7163.t1__Cnig_chr_II.g8077.t1	2351	2320
II.g7164.t1__Cnig_chr_II.g8078.t1	32	41
II.g7165.t3__Cnig_chr_II.g7938.t1	2098	0
II.g7166.t1__Cnig_chr_II.g8081.t1	2	4
II.g7168.t1__Cnig_chr_II.g8089.t1	135	79
II.g7169.t1__Cnig_chr_II.g8087.t1	5	1
II.g7170.t2__Cnig_chr_II.g8088.t1	0	0
II.g7171.t1__Cnig_chr_II.g8085.t1	42	11
II.g7172.t1__Cnig_chr_II.g8084.t1	1761	2005
II.g7173.t1__Cnig_chr_II.g8083.t2	2151	1351
II.g7174.t1__Cnig_chr_II.g8082.t1	12	20
II.g7175.t1__Cnig_chr_II.g8091.t2	1190	1476
II.g7178.t2__Cnig_chr_II.g8095.t1	791	976
II.g7179.t2__Cnig_chr_II.g8097.t3	2	9
II.g7182.t1__Cnig_chr_II.g8100.t3	3329	5089
II.g7183.t1__Cnig_chr_II.g8101.t1	33	38
II.g7184.t1__Cnig_chr_II.g8102.t1	0	0
II.g7185.t1__Cnig_chr_II.g8103.t1	129	136
II.g7186.t2__Cnig_chr_II.g8105.t2	4	1
II.g7187.t1__Cnig_chr_II.g8106.t1	62	546
II.g7189.t1__Cnig_chr_II.g8110.t1	320	0
II.g7190.t1__Cnig_chr_II.g8111.t1	30	27
II.g7193.t1__Cnig_chr_II.g8112.t1	229	237
II.g7194.t1__Cnig_chr_II.g8113.t1	791	287
II.g7196.t1__Cnig_chr_II.g8114.t1	5	64
II.g7199.t1__Cnig_chr_II.g8118.t1	44	8
II.g7202.t1__Cnig_chr_II.g8124.t1	3	0
II.g7207.t2__Cnig_chr_II.g8130.t1	38	27
II.g7208.t1__Cnig_chr_II.g8131.t1	18	22
II.g7209.t2__Cnig_chr_II.g8132.t1	578	188
II.g7216.t1__Cnig_chr_II.g8135.t1	255	88
II.g7219.t1__Cnig_chr_II.g8138.t3	3057	6781
II.g7221.t1__Cnig_chr_II.g8139.t1	953	743
II.g7222.t1__Cnig_chr_II.g8141.t1	2	1
II.g7223.t1__Cnig_chr_II.g8140.t1	2	2
II.g7224.t1__Cnig_chr_II.g8142.t1	1673	2967
II.g7225.t1__Cnig_chr_II.g8143.t1	0	0
II.g7226.t1__Cnig_chr_II.g8144.t1	11	10
II.g7229.t1__Cnig_chr_II.g8146.t1	1	0
II.g7233.t1__Cnig_chr_II.g8151.t1	43	4
II.g7234.t1__Cnig_chr_II.g8152.t1	4	3
II.g7235.t1__Cnig_chr_II.g8158.t1	0	1
II.g7238.t1__Cnig_chr_II.g8160.t1	215	204
II.g7240.t1__Cnig_chr_II.g8162.t1	0	15
II.g7241.t1__Cnig_chr_II.g8163.t1	3	3
II.g7243.t1__Cnig_chr_II.g8164.t1	7	6
II.g7244.t1__Cnig_chr_II.g8165.t1	0	1
II.g7247.t1__Cnig_chr_II.g8167.t1	24	20
II.g7248.t2__Cnig_chr_II.g8168.t1	16	8
II.g7249.t1__Cnig_chr_II.g8169.t2	3581	2543
II.g7250.t1__Cnig_chr_II.g8170.t1	5427	3320
II.g7251.t2__Cnig_chr_II.g8171.t1	7297	4505
II.g7252.t1__Cnig_chr_II.g8172.t1	59344	48440
II.g7253.t1__Cnig_chr_II.g8174.t2	348	99
II.g7254.t1__Cnig_chr_II.g8175.t1	398	560
II.g7256.t1__Cnig_chr_II.g8177.t1	5	6
II.g7257.t1__Cnig_chr_II.g8179.t1	13	1
II.g7258.t2__Cnig_chr_II.g8181.t1	38	20
II.g7260.t1__Cnig_chr_II.g8182.t2	2262	1110
II.g7263.t1__Cnig_chr_II.g8238.t1	47	13
II.g7264.t2__Cnig_chr_II.g8199.t2	3581	2198
II.g7265.t1__Cnig_chr_II.g8200.t1	6	3
II.g7266.t1__Cnig_chr_II.g8201.t1	3	11
II.g7268.t1__Cnig_chr_II.g8202.t1	6891	4792
II.g7269.t1__Cnig_chr_II.g8203.t1	3930	4681
II.g7272.t1__Cnig_chr_II.g8204.t1	43	413
II.g7273.t2__Cnig_chr_II.g8205.t2	81	55
II.g7275.t1__Cnig_chr_II.g8207.t3	535	330
II.g7276.t2__Cnig_chr_II.g8208.t1	17	7
II.g7277.t1__Cnig_chr_II.g8209.t1	4	1
II.g7278.t1__Cnig_chr_II.g8210.t1	2	1
II.g7281.t1__Cnig_chr_II.g8212.t2	3	5
II.g7282.t1__Cnig_chr_II.g8213.t1	0	3
II.g7283.t1__Cnig_chr_II.g8214.t1	1860	934
II.g7284.t2__Cnig_chr_II.g8215.t1	6746	4179
II.g7285.t1__Cnig_chr_II.g8216.t1	12	15
II.g7286.t1__Cnig_chr_II.g8224.t1	65	17
II.g7287.t3__Cnig_chr_II.g8225.t1	1443	1235
II.g7288.t2__Cnig_chr_II.g8226.t1	749	969
II.g7289.t1__Cnig_chr_II.g8227.t1	33	10
II.g7290.t1__Cnig_chr_II.g8228.t1	2418	3013
II.g7291.t1__Cnig_chr_II.g8229.t1	1925	2911
II.g7292.t1__Cnig_chr_II.g8230.t1	11740	7051
II.g7293.t1__Cnig_chr_II.g8231.t1	2551	1669
II.g7294.t2__Cnig_chr_II.g8232.t1	7066	4979
II.g7295.t2__Cnig_chr_II.g8233.t1	5173	4572
II.g7296.t2__Cnig_chr_II.g8234.t1	5075	4517
II.g7297.t1__Cnig_chr_II.g8235.t1	3	8
II.g7298.t1__Cnig_chr_II.g8236.t1	100	22
II.g7300.t1__Cnig_chr_II.g8239.t2	0	0
II.g7302.t1__Cnig_chr_II.g8242.t1	55	11
II.g7303.t1__Cnig_chr_II.g8243.t2	12	15
II.g7304.t1__Cnig_chr_II.g8244.t1	237	254
II.g7305.t1__Cnig_chr_II.g8245.t1	88	38
II.g7306.t1__Cnig_chr_II.g8246.t1	123	16
II.g7307.t2__Cnig_chr_II.g8247.t1	8	4
II.g7308.t2__Cnig_chr_II.g8248.t1	4	0
II.g7309.t1__Cnig_chr_II.g8249.t1	126	26
II.g7310.t1__Cnig_chr_II.g8250.t2	0	4
II.g7311.t2__Cnig_chr_II.g8251.t1	76	108
II.g7312.t1__Cnig_chr_II.g8252.t1	342	330
II.g7313.t1__Cnig_chr_II.g8253.t2	12	7
II.g7314.t3__Cnig_chr_II.g8254.t1	60	1
II.g7316.t1__Cnig_chr_II.g8256.t2	3	1
II.g7317.t1__Cnig_chr_II.g8257.t1	2	0
II.g7318.t1__Cnig_chr_II.g8258.t1	5	0
II.g7320.t1__Cnig_chr_II.g8260.t2	6554	3216
II.g7321.t1__Cnig_chr_II.g8261.t1	2777	1591
II.g7322.t1__Cnig_chr_II.g8262.t1	193	67
II.g7323.t1__Cnig_chr_II.g8263.t2	107	58
II.g7324.t1__Cnig_chr_II.g8264.t1	93	39
II.g7325.t1__Cnig_chr_II.g8265.t1	1792	1410
II.g7327.t3__Cnig_chr_II.g8267.t1	4779	1186
II.g7328.t1__Cnig_chr_II.g8268.t1	3041	4123
II.g7329.t1__Cnig_chr_II.g8269.t1	3289	2967
II.g7330.t2__Cnig_chr_II.g8270.t3	12597	7525
II.g7331.t1__Cnig_chr_II.g8271.t2	18	3
II.g7332.t1__Cnig_chr_II.g8272.t1	37	35
II.g7333.t1__Cnig_chr_II.g8273.t3	3435	2022
II.g7334.t2__Cnig_chr_II.g8274.t1	829	766
II.g7335.t1__Cnig_chr_II.g8275.t3	5897	2746
II.g7337.t1__Cnig_chr_II.g8276.t1	5740	1655
II.g7338.t1__Cnig_chr_II.g8277.t1	3236	3314
II.g7342.t1__Cnig_chr_II.g8280.t1	27	5
II.g7343.t1__Cnig_chr_II.g8281.t1	3062	1587
II.g7344.t1__Cnig_chr_II.g8282.t1	166	143
II.g7345.t1__Cnig_chr_II.g8283.t1	7933	6392
II.g7346.t1__Cnig_chr_II.g8284.t2	122	75
II.g7348.t1__Cnig_chr_II.g8287.t1	16	26
II.g7349.t2__Cnig_chr_II.g8288.t2	102	134
II.g7350.t2__Cnig_chr_II.g8289.t1	231	69
II.g7351.t1__Cnig_chr_II.g8290.t1	1748	1288
II.g7352.t1__Cnig_chr_II.g8291.t1	15952	5875
II.g7353.t1__Cnig_chr_II.g8292.t1	1259	1650
II.g7355.t1__Cnig_chr_II.g8293.t1	1372	2763
II.g7356.t1__Cnig_chr_II.g8294.t1	3392	1780
II.g7357.t1__Cnig_chr_II.g8295.t1	2282	1301
II.g7358.t1__Cnig_chr_II.g8296.t2	743	204
II.g7359.t1__Cnig_chr_II.g8297.t1	1698	976
II.g7360.t1__Cnig_chr_II.g8298.t2	1072	645
II.g7361.t1__Cnig_chr_II.g8299.t2	845	27
II.g7362.t1__Cnig_chr_II.g8301.t1	791	930
II.g7366.t3__Cnig_chr_II.g8306.t1	6386	1546
II.g7367.t1__Cnig_chr_II.g8307.t2	2533	2616
II.g7369.t1__Cnig_chr_II.g8309.t1	15	2
II.g7370.t1__Cnig_chr_II.g8310.t1	6	0
II.g7371.t1__Cnig_chr_II.g8311.t1	38	15
II.g7372.t1__Cnig_chr_II.g8312.t1	8	2
II.g7373.t1__Cnig_chr_II.g8313.t2	236	109
II.g7374.t1__Cnig_chr_II.g8314.t1	8	2
II.g7375.t1__Cnig_chr_II.g8315.t1	6	8
II.g7378.t1__Cnig_chr_II.g8316.t1	42	14
II.g7379.t1__Cnig_chr_II.g8317.t1	197	2
II.g7380.t1__Cnig_chr_II.g8318.t1	4436	2735
II.g7381.t1__Cnig_chr_II.g8319.t1	146	52
II.g7382.t1__Cnig_chr_II.g8320.t1	8	1
II.g7383.t1__Cnig_chr_II.g8321.t1	2715	1480
II.g7384.t2__Cnig_chr_II.g8322.t2	8982	4823
II.g7385.t1__Cnig_chr_II.g8323.t1	150	595
II.g7386.t1__Cnig_chr_II.g8324.t1	293	346
II.g7387.t1__Cnig_chr_II.g8325.t1	11	8
II.g7388.t1__Cnig_chr_II.g8326.t1	9	1
II.g7389.t2__Cnig_chr_II.g8328.t1	142	31
II.g7390.t1__Cnig_chr_II.g8329.t1	4149	2940
II.g7391.t1__Cnig_chr_II.g8330.t1	5967	3633
II.g7392.t1__Cnig_chr_II.g8332.t2	207	108
II.g7393.t2__Cnig_chr_II.g8333.t1	4341	3452
II.g7394.t1__Cnig_chr_II.g8334.t1	13981	4539
II.g7397.t1__Cnig_chr_II.g8336.t1	8	6
III.g10000.t1__Cnig_chr_III.g11444.t2	14	1
III.g10001.t1__Cnig_chr_III.g11448.t1	5987	2393
III.g10002.t1__Cnig_chr_III.g11447.t1	7497	3202
III.g10003.t1__Cnig_chr_III.g11449.t1	3506	1630
III.g10004.t1__Cnig_chr_III.g11450.t2	1394	945
III.g10007.t1__Cnig_chr_III.g11452.t3	58	459
III.g10009.t1__Cnig_chr_III.g11454.t2	19	101
III.g10012.t1__Cnig_chr_III.g11463.t3	9	28
III.g10014.t1__Cnig_chr_III.g11461.t3	13213	17302
III.g10017.t3__Cnig_chr_III.g11459.t1	8	7
III.g10020.t2__Cnig_chr_III.g11458.t1	2200	2635
III.g10021.t2__Cnig_chr_III.g11456.t1	562	605
III.g10022.t1__Cnig_chr_III.g11455.t1	4	3
III.g10025.t2__Cnig_chr_III.g11464.t1	9	8
III.g10028.t2__Cnig_chr_III.g11465.t2	11	2
III.g10029.t1__Cnig_chr_III.g11466.t1	3898	3515
III.g10030.t1__Cnig_chr_III.g11467.t1	570	556
III.g10032.t1__Cnig_chr_III.g11468.t1	1293	1504
III.g10034.t1__Cnig_chr_III.g11469.t4	2095	3525
III.g10035.t1__Cnig_chr_III.g11470.t1	33335	32574
III.g10036.t2__Cnig_chr_III.g11471.t2	32	9
III.g10037.t1__Cnig_chr_III.g11472.t1	1247	652
III.g10038.t1__Cnig_chr_III.g11473.t1	214	101
III.g10039.t1__Cnig_chr_III.g11474.t1	5	5
III.g10041.t1__Cnig_chr_III.g11475.t1	0	0
III.g10042.t1__Cnig_chr_III.g11476.t1	719	485
III.g10043.t1__Cnig_chr_III.g11477.t1	2540	3308
III.g10045.t1__Cnig_chr_III.g11478.t4	899	2053
III.g10046.t1__Cnig_chr_III.g11479.t2	9	8
III.g10050.t1__Cnig_chr_III.g11481.t1	19	68
III.g10051.t1__Cnig_chr_III.g11482.t1	91	76
III.g10052.t1__Cnig_chr_III.g11483.t1	4	0
III.g10055.t1__Cnig_chr_III.g11485.t1	0	0
III.g10056.t3__Cnig_chr_III.g11487.t1	6	11
III.g10059.t1__Cnig_chr_III.g11496.t1	1	1
III.g10062.t1__Cnig_chr_III.g11501.t1	5328	3610
III.g10063.t4__Cnig_chr_III.g11503.t3	5649	4164
III.g10064.t1__Cnig_chr_III.g11504.t3	1503	364
III.g10065.t1__Cnig_chr_III.g11509.t1	224	84
III.g10066.t1__Cnig_chr_III.g11506.t1	10	6
III.g10067.t1__Cnig_chr_III.g11508.t1	7	8
III.g10068.t1__Cnig_chr_III.g11510.t3	2861	1603
III.g10070.t1__Cnig_chr_III.g11515.t1	424	592
III.g10076.t1__Cnig_chr_III.g11520.t1	2	11
III.g10077.t2__Cnig_chr_III.g11522.t1	1021	2150
III.g10078.t1__Cnig_chr_III.g11523.t1	248	54
III.g10080.t1__Cnig_chr_III.g11526.t2	34	53
III.g10082.t1__Cnig_chr_III.g11528.t1	182	246
III.g10083.t1__Cnig_chr_III.g11529.t1	20	27
III.g10084.t3__Cnig_chr_III.g11530.t1	5	0
III.g10085.t2__Cnig_chr_III.g11531.t1	279	1641
III.g10086.t1__Cnig_chr_III.g11556.t1	750	665
III.g10087.t2__Cnig_chr_III.g11550.t1	3530	1031
III.g10088.t1__Cnig_chr_III.g11549.t1	461	1110
III.g10089.t1__Cnig_chr_III.g11548.t1	23	11
III.g10090.t1__Cnig_chr_III.g11547.t2	1410	1342
III.g10091.t1__Cnig_chr_III.g11546.t1	3	2
III.g10092.t1__Cnig_chr_III.g11538.t2	3313	2791
III.g10094.t1__Cnig_chr_III.g11541.t2	7	0
III.g10095.t1__Cnig_chr_III.g11542.t1	1	14
III.g10096.t1__Cnig_chr_III.g11543.t1	1	3
III.g10097.t2__Cnig_chr_III.g11544.t1	0	0
III.g10098.t1__Cnig_chr_III.g11545.t1	1	0
III.g10101.t2__Cnig_chr_III.g11532.t1	633	143
III.g10102.t2__Cnig_chr_III.g11559.t1	1225	2721
III.g10103.t1__Cnig_chr_III.g11560.t1	7714	8257
III.g10105.t3__Cnig_chr_III.g11571.t2	43	17
III.g10106.t1__Cnig_chr_III.g11572.t1	7	3
III.g10107.t1__Cnig_chr_III.g11573.t1	3807	1378
III.g10109.t1__Cnig_chr_III.g11574.t1	10	7
III.g10111.t1__Cnig_chr_III.g11575.t3	42	45
III.g10112.t1__Cnig_chr_III.g11576.t2	28	18
III.g10113.t1__Cnig_chr_III.g11577.t1	4702	1997
III.g10114.t1__Cnig_chr_III.g11578.t1	32	26
III.g10115.t1__Cnig_chr_III.g11579.t1	6	2
III.g10116.t2__Cnig_chr_III.g11580.t1	47	27
III.g10119.t2__Cnig_chr_III.g11602.t1	3	3
III.g10120.t1__Cnig_chr_III.g11601.t1	52	7
III.g10121.t1__Cnig_chr_III.g11600.t1	3222	1545
III.g10122.t1__Cnig_chr_III.g11599.t1	2043	2234
III.g10123.t1__Cnig_chr_III.g11603.t1	456	276
III.g10124.t1__Cnig_chr_III.g11604.t1	60	74
III.g10125.t1__Cnig_chr_III.g11607.t1	804	518
III.g10126.t1__Cnig_chr_III.g11608.t1	405	293
III.g10127.t1__Cnig_chr_III.g11609.t1	649	558
III.g10128.t1__Cnig_chr_III.g11610.t1	19	1
III.g10130.t1__Cnig_chr_III.g11612.t1	1556	47
III.g10131.t1__Cnig_chr_III.g11613.t1	1379	896
III.g10132.t1__Cnig_chr_III.g11614.t1	131070	75964
III.g10134.t2__Cnig_chr_III.g11615.t3	8654	11205
III.g10135.t1__Cnig_chr_III.g11616.t1	416	623
III.g10136.t1__Cnig_chr_III.g11618.t1	439	1407
III.g10138.t1__Cnig_chr_III.g11620.t1	123	213
III.g10139.t1__Cnig_chr_III.g11621.t1	1410	3866
III.g10140.t1__Cnig_chr_III.g11622.t2	10774	11139
III.g10141.t1__Cnig_chr_III.g11623.t3	1190	2440
III.g10142.t1__Cnig_chr_III.g11624.t1	778	920
III.g10144.t1__Cnig_chr_III.g11627.t1	663	1011
III.g10147.t2__Cnig_chr_III.g11630.t2	2051	1809
III.g10148.t2__Cnig_chr_III.g11631.t1	1611	1464
III.g10149.t3__Cnig_chr_III.g11632.t1	1879	3142
III.g10150.t1__Cnig_chr_III.g11633.t1	6	218
III.g10151.t1__Cnig_chr_III.g11634.t1	8	220
III.g10152.t1__Cnig_chr_III.g11635.t1	712	572
III.g10153.t1__Cnig_chr_III.g11636.t2	463	245
III.g10155.t1__Cnig_chr_III.g11637.t1	97	25
III.g10156.t1__Cnig_chr_III.g11638.t1	3242	1177
III.g10157.t1__Cnig_chr_III.g11639.t2	92973	54228
III.g10158.t2__Cnig_chr_III.g11640.t1	2082	1612
III.g10160.t2__Cnig_chr_III.g11655.t2	844	1342
III.g10161.t2__Cnig_chr_III.g11656.t1	677	195
III.g10162.t1__Cnig_chr_III.g11658.t1	9185	10383
III.g10163.t3__Cnig_chr_III.g11659.t2	18	26
III.g10168.t2__Cnig_chr_III.g11665.t1	13	10
III.g10171.t1__Cnig_chr_III.g11667.t1	12	13
III.g10174.t2__Cnig_chr_III.g11669.t1	13	3
III.g10176.t1__Cnig_chr_III.g8965.t1	28	8
III.g10177.t4__Cnig_chr_III.g8966.t3	11	5
III.g10178.t1__Cnig_chr_III.g8971.t1	4	1
III.g10179.t1__Cnig_chr_III.g8972.t1	96	39
III.g10180.t1__Cnig_chr_III.g8974.t1	10	74
III.g10181.t1__Cnig_chr_III.g11751.t1	6894	2593
III.g10182.t1__Cnig_chr_III.g11750.t2	11872	10183
III.g10183.t1__Cnig_chr_III.g11749.t1	1308	1200
III.g10184.t1__Cnig_chr_III.g11748.t1	2887	3047
III.g10187.t2__Cnig_chr_III.g11740.t2	16	10
III.g10188.t1__Cnig_chr_III.g11739.t1	1	6
III.g10189.t1__Cnig_chr_III.g11738.t2	1438	1132
III.g10193.t1__Cnig_chr_III.g11671.t1	32	13
III.g10194.t1__Cnig_chr_III.g11670.t2	1387	1630
III.g10195.t3__Cnig_chr_III.g11673.t1	0	2
III.g10198.t1__Cnig_chr_III.g11734.t1	1621	1530
III.g10199.t1__Cnig_chr_III.g11733.t1	8307	9209
III.g10200.t3__Cnig_chr_III.g11732.t1	576	563
III.g10201.t1__Cnig_chr_III.g11731.t1	426	312
III.g10202.t1__Cnig_chr_III.g11730.t1	1821	1862
III.g10203.t1__Cnig_chr_III.g11728.t1	32	14
III.g10204.t1__Cnig_chr_III.g11729.t1	13	8
III.g10206.t1__Cnig_chr_III.g11726.t1	1	0
III.g10207.t1__Cnig_chr_III.g11725.t1	31	28
III.g10208.t1__Cnig_chr_III.g11724.t1	46	58
III.g10209.t1__Cnig_chr_III.g11723.t2	2	5
III.g10211.t1__Cnig_chr_III.g11720.t2	11	12
III.g10212.t2__Cnig_chr_III.g11718.t1	8	3
III.g10213.t1__Cnig_chr_III.g11716.t1	32	28
III.g10215.t1__Cnig_chr_III.g11714.t1	738	369
III.g10216.t1__Cnig_chr_III.g11713.t1	340	1169
III.g10218.t1__Cnig_chr_III.g11708.t1	24	16
III.g10219.t1__Cnig_chr_III.g11707.t1	81	1
III.g10220.t1__Cnig_chr_III.g11706.t1	1241	840
III.g10221.t1__Cnig_chr_III.g11705.t1	33	53
III.g10222.t1__Cnig_chr_III.g11704.t1	11	13
III.g10223.t1__Cnig_chr_III.g11703.t1	154	277
III.g10224.t3__Cnig_chr_III.g11702.t1	3043	2584
III.g10225.t1__Cnig_chr_III.g11701.t2	6157	4296
III.g10226.t1__Cnig_chr_III.g11700.t1	1151	432
III.g10233.t1__Cnig_chr_III.g11697.t1	4	1
III.g10234.t1__Cnig_chr_III.g11694.t1	8183	6882
III.g10235.t2__Cnig_chr_III.g11693.t1	59	1
III.g10236.t1__Cnig_chr_III.g11691.t1	8898	8127
III.g10237.t1__Cnig_chr_III.g11690.t1	21	4
III.g10239.t1__Cnig_chr_III.g11689.t1	147	1912
III.g10240.t1__Cnig_chr_III.g11688.t3	1722	2787
III.g10241.t1__Cnig_chr_III.g11687.t1	3038	122
III.g10242.t1__Cnig_chr_III.g11685.t1	4807	5143
III.g10246.t1__Cnig_chr_III.g11679.t2	39	13
III.g10247.t1__Cnig_chr_III.g11678.t1	1	20
III.g10255.t1__Cnig_chr_III.g11761.t2	20	13
III.g10256.t1__Cnig_chr_III.g11762.t1	4873	2401
III.g10257.t1__Cnig_chr_III.g11763.t1	554	287
III.g10258.t1__Cnig_chr_III.g11764.t1	3627	1700
III.g10259.t1__Cnig_chr_III.g11765.t1	4470	1426
III.g10260.t1__Cnig_chr_III.g11766.t1	3378	1818
III.g10265.t1__Cnig_chr_III.g11770.t1	5884	6828
III.g10266.t1__Cnig_chr_III.g11771.t2	3606	2428
III.g10267.t1__Cnig_chr_III.g11772.t1	802	1467
III.g10268.t2__Cnig_chr_III.g11773.t1	959	839
III.g10269.t4__Cnig_chr_III.g11774.t3	1517	2172
III.g10271.t1__Cnig_chr_III.g11775.t1	851	1604
III.g10273.t1__Cnig_chr_III.g11779.t1	0	2
III.g10274.t2__Cnig_chr_III.g11799.t1	1185	263
III.g10275.t1__Cnig_chr_III.g11798.t1	7	0
III.g10277.t2__Cnig_chr_III.g11797.t3	515	1348
III.g10278.t1__Cnig_chr_III.g11796.t1	2294	4370
III.g10279.t1__Cnig_chr_III.g11795.t1	1841	1595
III.g10281.t1__Cnig_chr_III.g11793.t1	197	13
III.g10283.t1__Cnig_chr_III.g11792.t2	14	5
III.g10285.t1__Cnig_chr_III.g11791.t1	2136	3894
III.g10286.t2__Cnig_chr_III.g11790.t1	2957	2101
III.g10287.t2__Cnig_chr_III.g11789.t1	89	57
III.g10292.t1__Cnig_chr_III.g11787.t1	0	0
III.g10293.t1__Cnig_chr_III.g11786.t1	0	0
III.g10295.t1__Cnig_chr_III.g11785.t2	3	1
