gene_id	HM1_Cbr	HM1_Cni
II.g5529.t1__Cnig_chr_II.g5887.t1	313	329
II.g5530.t1__Cnig_chr_II.g5888.t2	216	171
II.g5531.t1__Cnig_chr_II.g5889.t2	327	331
II.g5532.t1__Cnig_chr_II.g5890.t1	4	14
II.g5535.t1__Cnig_chr_II.g5891.t1	126	136
II.g5536.t1__Cnig_chr_II.g5892.t1	403	413
II.g5539.t1__Cnig_chr_II.g5895.t1	7	13
II.g5540.t2__Cnig_chr_II.g5896.t1	2386	2378
II.g5541.t1__Cnig_chr_II.g5897.t1	190	198
II.g5542.t1__Cnig_chr_II.g5898.t1	217	222
II.g5543.t3__Cnig_chr_II.g5899.t1	672	670
II.g5544.t1__Cnig_chr_II.g5900.t1	12	12
II.g5545.t3__Cnig_chr_II.g5902.t1	516	510
II.g5546.t3__Cnig_chr_II.g5903.t1	278	279
II.g5547.t1__Cnig_chr_II.g5904.t1	107	106
II.g5548.t2__Cnig_chr_II.g5905.t1	36	36
II.g5549.t1__Cnig_chr_II.g5906.t1	17	7
II.g5550.t1__Cnig_chr_II.g5907.t1	595	596
II.g5551.t1__Cnig_chr_II.g5908.t1	268	266
II.g5552.t1__Cnig_chr_II.g5909.t1	339	332
II.g5553.t1__Cnig_chr_II.g5910.t1	2137	2136
II.g5554.t1__Cnig_chr_II.g5911.t1	600	614
II.g5555.t3__Cnig_chr_II.g5912.t4	68	68
II.g5556.t1__Cnig_chr_II.g5913.t1	96	103
II.g5558.t1__Cnig_chr_II.g5916.t1	145	154
II.g5559.t1__Cnig_chr_II.g5917.t1	1781	903
II.g5560.t1__Cnig_chr_II.g5918.t1	87	86
II.g5561.t1__Cnig_chr_II.g5919.t1	125	126
II.g5562.t2__Cnig_chr_II.g5920.t2	432	430
II.g5563.t1__Cnig_chr_II.g5921.t1	238	242
II.g5564.t1__Cnig_chr_II.g5922.t1	10	11
II.g5565.t1__Cnig_chr_II.g5923.t1	215	208
II.g5566.t3__Cnig_chr_II.g5924.t1	93	1
II.g5567.t1__Cnig_chr_II.g5925.t3	2217	2215
II.g5568.t1__Cnig_chr_II.g5927.t2	273	269
II.g5569.t1__Cnig_chr_II.g5928.t2	239	209
II.g5570.t1__Cnig_chr_II.g5931.t1	99	96
II.g5572.t2__Cnig_chr_II.g5933.t2	514	512
II.g5573.t2__Cnig_chr_II.g5934.t1	56	52
II.g5574.t1__Cnig_chr_II.g5935.t1	103	99
II.g5575.t1__Cnig_chr_II.g5936.t1	1022	1042
II.g5576.t1__Cnig_chr_II.g5937.t1	680	673
II.g5578.t1__Cnig_chr_II.g5939.t1	524	521
II.g5579.t1__Cnig_chr_II.g5940.t1	295	297
II.g5580.t1__Cnig_chr_II.g5941.t2	543	530
II.g5581.t1__Cnig_chr_II.g5942.t1	420	420
II.g5582.t1__Cnig_chr_II.g5943.t1	10	13
II.g5583.t1__Cnig_chr_II.g5944.t1	7	6
II.g5586.t1__Cnig_chr_II.g5741.t3	1	2
II.g5587.t1__Cnig_chr_II.g5947.t1	46	43
II.g5588.t1__Cnig_chr_II.g5948.t3	14	12
II.g5589.t1__Cnig_chr_II.g5950.t2	524	303
II.g5591.t2__Cnig_chr_II.g5952.t1	3	5
II.g5592.t1__Cnig_chr_II.g5953.t1	33	33
II.g5593.t1__Cnig_chr_II.g5954.t1	192	192
II.g5594.t1__Cnig_chr_II.g5955.t1	318	289
II.g5595.t1__Cnig_chr_II.g5956.t1	129	122
II.g5596.t1__Cnig_chr_II.g5957.t1	330	337
II.g5597.t1__Cnig_chr_II.g5958.t2	3342	3319
II.g5598.t3__Cnig_chr_II.g5959.t1	224	194
II.g5599.t1__Cnig_chr_II.g5960.t1	451	421
II.g5600.t2__Cnig_chr_II.g5961.t3	59	29
II.g5601.t1__Cnig_chr_II.g5962.t1	220	203
II.g5602.t1__Cnig_chr_II.g5963.t1	794	784
II.g5603.t1__Cnig_chr_II.g5964.t1	79	72
II.g5606.t1__Cnig_chr_II.g5966.t4	625	1198
II.g5608.t1__Cnig_chr_II.g5969.t1	959	1445
II.g5610.t1__Cnig_chr_II.g5972.t1	41	42
II.g5611.t1__Cnig_chr_II.g5973.t1	39	35
II.g5612.t1__Cnig_chr_II.g5974.t1	28	28
II.g5613.t1__Cnig_chr_II.g5975.t1	552	359
II.g5615.t1__Cnig_chr_II.g5977.t1	35	32
II.g5616.t1__Cnig_chr_II.g5978.t1	103	112
II.g5617.t1__Cnig_chr_II.g5979.t2	671	1242
II.g5619.t1__Cnig_chr_II.g5980.t1	17	16
II.g5620.t1__Cnig_chr_II.g5981.t1	105	105
II.g5621.t1__Cnig_chr_II.g5982.t1	10	7
II.g5622.t1__Cnig_chr_II.g5983.t1	14	12
II.g5623.t1__Cnig_chr_II.g5984.t1	178	178
II.g5624.t2__Cnig_chr_II.g5985.t1	433	435
II.g5625.t1__Cnig_chr_II.g5986.t3	4	4
II.g5626.t1__Cnig_chr_II.g5987.t3	66	66
II.g5627.t1__Cnig_chr_II.g5988.t1	4	4
II.g5631.t1__Cnig_chr_II.g5992.t1	207	197
II.g5633.t1__Cnig_chr_II.g5993.t1	38	41
II.g5634.t1__Cnig_chr_II.g5994.t1	100	97
II.g5635.t1__Cnig_chr_II.g5995.t1	376	399
II.g5636.t1__Cnig_chr_II.g5996.t1	170	171
II.g5637.t1__Cnig_chr_II.g5997.t2	70	70
II.g5638.t1__Cnig_chr_II.g5998.t1	3	2
II.g5639.t1__Cnig_chr_II.g5999.t2	1	1
II.g5640.t1__Cnig_chr_II.g6000.t1	1	0
II.g5641.t1__Cnig_chr_II.g6001.t1	24	27
II.g5643.t1__Cnig_chr_II.g6004.t1	204	211
II.g5644.t1__Cnig_chr_II.g6005.t1	96	98
II.g5645.t2__Cnig_chr_II.g6006.t1	163	147
II.g5646.t2__Cnig_chr_II.g6007.t1	89	87
II.g5648.t1__Cnig_chr_II.g6011.t3	1819	1788
II.g5649.t1__Cnig_chr_II.g6012.t1	22	21
II.g5650.t1__Cnig_chr_II.g6013.t1	50	47
II.g5651.t1__Cnig_chr_II.g6014.t1	17	4
II.g5652.t1__Cnig_chr_II.g6015.t1	6	5
II.g5653.t1__Cnig_chr_II.g6016.t1	150	163
II.g5654.t1__Cnig_chr_II.g6017.t1	418	426
II.g5655.t1__Cnig_chr_II.g6018.t2	45	42
II.g5656.t1__Cnig_chr_II.g6019.t1	94	94
II.g5657.t1__Cnig_chr_II.g6020.t1	4	4
II.g5658.t1__Cnig_chr_II.g6021.t1	213	214
II.g5661.t1__Cnig_chr_II.g6024.t1	2	1
II.g5662.t1__Cnig_chr_II.g6025.t1	147	143
II.g5664.t3__Cnig_chr_II.g6026.t3	221	138
II.g5667.t2__Cnig_chr_II.g6029.t1	470	353
II.g5668.t2__Cnig_chr_II.g6028.t1	93	93
II.g5669.t1__Cnig_chr_II.g6030.t1	14	13
II.g5670.t1__Cnig_chr_II.g6031.t1	8	7
II.g5671.t1__Cnig_chr_II.g6032.t1	1472	1462
II.g5672.t1__Cnig_chr_II.g6033.t3	400	402
II.g5673.t1__Cnig_chr_II.g6034.t1	45	48
II.g5674.t1__Cnig_chr_II.g6035.t2	243	246
II.g5675.t1__Cnig_chr_II.g6036.t1	707	1055
II.g5676.t1__Cnig_chr_II.g6037.t1	549	540
II.g5678.t3__Cnig_chr_II.g6038.t2	94	96
II.g5679.t1__Cnig_chr_II.g6043.t1	127	128
II.g5681.t1__Cnig_chr_II.g6044.t1	23	21
II.g5683.t1__Cnig_chr_II.g6046.t1	620	584
II.g5684.t1__Cnig_chr_II.g6047.t1	337	332
II.g5685.t1__Cnig_chr_II.g6048.t1	263	254
II.g5686.t1__Cnig_chr_II.g6049.t1	9	6
II.g5687.t2__Cnig_chr_II.g6050.t1	206	201
II.g5688.t1__Cnig_chr_II.g6052.t1	1103	1111
II.g5689.t1__Cnig_chr_II.g6053.t1	19	17
II.g5690.t1__Cnig_chr_II.g6056.t1	6	5
II.g5694.t1__Cnig_chr_II.g6058.t3	4	4
II.g5695.t2__Cnig_chr_II.g6059.t1	260	260
II.g5698.t1__Cnig_chr_II.g6061.t1	478	410
II.g5699.t1__Cnig_chr_II.g6062.t1	111	167
II.g5700.t1__Cnig_chr_II.g6063.t1	10	13
II.g5702.t1__Cnig_chr_II.g6064.t2	122	205
II.g5703.t1__Cnig_chr_II.g6069.t2	55	52
II.g5711.t1__Cnig_chr_II.g6073.t1	110	114
II.g5712.t3__Cnig_chr_II.g6075.t1	406	286
II.g5713.t1__Cnig_chr_II.g6076.t1	59	60
II.g5715.t3__Cnig_chr_II.g6077.t2	117	81
II.g5716.t1__Cnig_chr_II.g6079.t2	21	21
II.g5717.t1__Cnig_chr_II.g6080.t2	43	40
II.g5719.t1__Cnig_chr_II.g6085.t1	4	3
II.g5720.t2__Cnig_chr_II.g6086.t1	143	174
II.g5721.t1__Cnig_chr_II.g6087.t1	1581	1577
II.g5722.t1__Cnig_chr_II.g6088.t1	189	188
II.g5723.t1__Cnig_chr_II.g6089.t3	191	231
II.g5725.t1__Cnig_chr_II.g6090.t1	128	126
II.g5726.t3__Cnig_chr_II.g6092.t1	44	3
II.g5727.t1__Cnig_chr_II.g6093.t1	6	4
II.g5728.t1__Cnig_chr_II.g6094.t1	16	12
II.g5729.t1__Cnig_chr_II.g6095.t1	211	209
II.g5730.t1__Cnig_chr_II.g6096.t1	529	524
II.g5731.t1__Cnig_chr_II.g6097.t1	13	10
II.g5732.t1__Cnig_chr_II.g6098.t2	39	39
II.g5735.t1__Cnig_chr_II.g6101.t2	49	38
II.g5736.t1__Cnig_chr_II.g6102.t1	2	2
II.g5738.t1__Cnig_chr_II.g6103.t1	48	49
II.g5739.t1__Cnig_chr_II.g6104.t1	119	114
II.g5740.t1__Cnig_chr_II.g6105.t1	119	184
II.g5741.t1__Cnig_chr_II.g6106.t2	191	189
II.g5743.t2__Cnig_chr_II.g6108.t1	457	473
II.g5744.t2__Cnig_chr_II.g6109.t1	118	122
II.g5745.t1__Cnig_chr_II.g6110.t1	1	1
II.g5746.t1__Cnig_chr_II.g6111.t1	15	14
II.g5747.t1__Cnig_chr_II.g6112.t1	63	136
II.g5749.t1__Cnig_chr_II.g6113.t1	55	55
II.g5750.t1__Cnig_chr_II.g6114.t2	97	97
II.g5751.t3__Cnig_chr_II.g6117.t1	5	5
II.g5752.t2__Cnig_chr_II.g6118.t2	101	97
II.g5753.t1__Cnig_chr_II.g6128.t1	277	153
II.g5754.t1__Cnig_chr_II.g6126.t2	11	10
II.g5755.t1__Cnig_chr_II.g6127.t1	109	107
II.g5758.t1__Cnig_chr_II.g6130.t1	161	135
II.g5759.t2__Cnig_chr_II.g6131.t1	118	83
II.g5760.t1__Cnig_chr_II.g6132.t1	133	135
II.g5761.t1__Cnig_chr_II.g6133.t1	29	28
II.g5762.t1__Cnig_chr_II.g6136.t1	5	3
II.g5765.t1__Cnig_chr_II.g6138.t1	653	654
II.g5766.t3__Cnig_chr_II.g6139.t1	167	169
II.g5767.t1__Cnig_chr_II.g6140.t1	969	974
II.g5768.t1__Cnig_chr_II.g6141.t2	132	131
II.g5769.t1__Cnig_chr_II.g6142.t1	193	189
II.g5770.t1__Cnig_chr_II.g6143.t3	280	280
II.g5771.t2__Cnig_chr_II.g6144.t3	204	195
II.g5772.t1__Cnig_chr_II.g6145.t1	3458	3446
II.g5773.t2__Cnig_chr_II.g6147.t1	2714	2759
II.g5774.t1__Cnig_chr_II.g6148.t1	208	194
II.g5775.t1__Cnig_chr_II.g6149.t1	55	46
II.g5776.t1__Cnig_chr_II.g6150.t1	196	186
II.g5777.t1__Cnig_chr_II.g6151.t1	326	325
II.g5778.t1__Cnig_chr_II.g6152.t1	170	169
II.g5779.t1__Cnig_chr_II.g6153.t1	266	264
II.g5781.t1__Cnig_chr_II.g6154.t1	256	577
II.g5782.t1__Cnig_chr_II.g6155.t1	38	36
II.g5783.t1__Cnig_chr_II.g6156.t1	4	3
II.g5784.t1__Cnig_chr_II.g6157.t1	638	640
II.g5785.t1__Cnig_chr_II.g6158.t1	9	8
II.g5787.t1__Cnig_chr_II.g6159.t3	728	1212
II.g5789.t1__Cnig_chr_II.g6160.t3	17	15
II.g5790.t1__Cnig_chr_II.g6163.t1	57	56
II.g5791.t3__Cnig_chr_II.g6164.t2	60	59
II.g5792.t1__Cnig_chr_II.g6165.t2	256	278
II.g5793.t1__Cnig_chr_II.g6166.t1	134	193
II.g5795.t1__Cnig_chr_II.g6167.t1	13	13
II.g5796.t1__Cnig_chr_II.g6168.t1	39	39
II.g5797.t1__Cnig_chr_II.g6169.t1	44	42
II.g5798.t1__Cnig_chr_II.g6175.t1	104	66
II.g5799.t1__Cnig_chr_II.g6176.t1	18	21
II.g5800.t1__Cnig_chr_II.g6177.t1	747	748
II.g5801.t1__Cnig_chr_II.g6178.t1	954	959
II.g5802.t2__Cnig_chr_II.g6179.t1	101	94
II.g5803.t1__Cnig_chr_II.g6180.t1	72	67
II.g5804.t3__Cnig_chr_II.g6183.t4	1290	163
II.g5805.t1__Cnig_chr_II.g6182.t1	19	16
II.g5806.t1__Cnig_chr_II.g6185.t2	15	14
II.g5807.t1__Cnig_chr_II.g6186.t1	6	5
II.g5808.t1__Cnig_chr_II.g6187.t3	3	3
II.g5809.t1__Cnig_chr_II.g6189.t1	49	50
II.g5810.t1__Cnig_chr_II.g6190.t1	0	1
II.g5811.t1__Cnig_chr_II.g6191.t1	65	65
II.g5812.t1__Cnig_chr_II.g6192.t2	111	111
II.g5813.t1__Cnig_chr_II.g6193.t1	283	219
II.g5814.t1__Cnig_chr_II.g6194.t2	192	187
II.g5815.t3__Cnig_chr_II.g6195.t2	417	382
II.g5816.t3__Cnig_chr_II.g6196.t1	132	133
II.g5817.t1__Cnig_chr_II.g6197.t1	325	325
II.g5818.t1__Cnig_chr_II.g6198.t1	16	15
II.g5819.t1__Cnig_chr_II.g6199.t1	10	9
II.g5820.t1__Cnig_chr_II.g6200.t1	6	6
II.g5821.t1__Cnig_chr_II.g6201.t3	24	25
II.g5823.t1__Cnig_chr_II.g6202.t2	10	28
II.g5824.t1__Cnig_chr_II.g6203.t2	400	401
II.g5825.t1__Cnig_chr_II.g6205.t1	38	40
II.g5827.t1__Cnig_chr_II.g6207.t1	211	213
II.g5828.t1__Cnig_chr_II.g6208.t1	652	650
II.g5829.t2__Cnig_chr_II.g6209.t1	61	51
II.g5830.t5__Cnig_chr_II.g6212.t1	133	131
II.g5832.t1__Cnig_chr_II.g6213.t2	774	763
II.g5833.t2__Cnig_chr_II.g6214.t1	6	6
II.g5835.t1__Cnig_chr_II.g6216.t1	707	701
II.g5836.t1__Cnig_chr_II.g6217.t1	267	273
II.g5837.t1__Cnig_chr_II.g6218.t1	148	146
II.g5838.t1__Cnig_chr_II.g6219.t1	76	80
II.g5839.t1__Cnig_chr_II.g6220.t1	6	7
II.g5840.t2__Cnig_chr_II.g6221.t1	17	17
II.g5841.t1__Cnig_chr_II.g6222.t1	402	373
II.g5842.t1__Cnig_chr_II.g6223.t1	19	17
II.g5843.t1__Cnig_chr_II.g6224.t2	260	260
II.g5844.t1__Cnig_chr_II.g6225.t1	23	25
II.g5845.t1__Cnig_chr_II.g6226.t1	35	34
II.g5846.t1__Cnig_chr_II.g6227.t1	2	2
II.g5847.t1__Cnig_chr_II.g6228.t1	5	5
II.g5848.t1__Cnig_chr_II.g6229.t1	1	0
II.g5849.t2__Cnig_chr_II.g6231.t1	14	14
II.g5850.t2__Cnig_chr_II.g6232.t1	11	11
II.g5851.t1__Cnig_chr_II.g6233.t1	72	46
II.g5852.t4__Cnig_chr_II.g6234.t1	1155	1145
II.g5853.t1__Cnig_chr_II.g6235.t1	79	78
II.g5855.t1__Cnig_chr_II.g6238.t1	4	36
II.g5856.t1__Cnig_chr_II.g6239.t1	340	371
II.g5857.t2__Cnig_chr_II.g6240.t1	277	310
II.g5858.t1__Cnig_chr_II.g6241.t1	111	106
II.g5859.t1__Cnig_chr_II.g6242.t1	345	341
II.g5860.t1__Cnig_chr_II.g6243.t1	48	49
II.g5861.t1__Cnig_chr_II.g6244.t1	698	695
II.g5862.t3__Cnig_chr_II.g6245.t1	609	376
II.g5863.t1__Cnig_chr_II.g6247.t1	82	77
II.g5864.t2__Cnig_chr_II.g6248.t1	50	23
II.g5865.t1__Cnig_chr_II.g6250.t1	363	518
II.g5867.t1__Cnig_chr_II.g6251.t4	3	37
II.g5868.t1__Cnig_chr_II.g6252.t1	565	552
II.g5869.t2__Cnig_chr_II.g6253.t2	6	3
II.g5870.t1__Cnig_chr_II.g6254.t2	176	44
II.g5872.t1__Cnig_chr_II.g6256.t2	38	38
II.g5873.t1__Cnig_chr_II.g6257.t1	381	383
II.g5874.t2__Cnig_chr_II.g6258.t2	8	7
II.g5877.t1__Cnig_chr_II.g6262.t1	13070	13060
II.g5878.t1__Cnig_chr_II.g6263.t1	91	74
II.g5879.t1__Cnig_chr_II.g6264.t1	168	147
II.g5881.t1__Cnig_chr_II.g6265.t1	479	480
II.g5882.t1__Cnig_chr_II.g6266.t1	98	98
II.g5883.t1__Cnig_chr_II.g6267.t1	17	17
II.g5884.t3__Cnig_chr_II.g6268.t1	5466	139
II.g5885.t1__Cnig_chr_II.g6269.t1	5331	5702
II.g5886.t1__Cnig_chr_II.g6270.t1	124	130
II.g5887.t1__Cnig_chr_II.g6271.t1	370	365
II.g5891.t2__Cnig_chr_II.g6273.t1	247	245
II.g5893.t2__Cnig_chr_II.g6274.t2	310	311
II.g5894.t1__Cnig_chr_II.g6275.t1	402	436
II.g5895.t1__Cnig_chr_II.g6276.t2	482	545
II.g5896.t1__Cnig_chr_II.g6277.t1	210	200
II.g5897.t1__Cnig_chr_II.g6278.t2	3	1
II.g5898.t1__Cnig_chr_II.g6279.t1	9	6
II.g5900.t3__Cnig_chr_II.g6280.t1	162	153
II.g5901.t1__Cnig_chr_II.g6281.t1	9	9
II.g5902.t1__Cnig_chr_II.g6282.t1	844	845
II.g5903.t2__Cnig_chr_II.g6283.t2	2065	2057
II.g5905.t1__Cnig_chr_II.g6285.t3	1	2
II.g5906.t1__Cnig_chr_II.g6288.t1	97	2
II.g5907.t1__Cnig_chr_II.g6290.t2	31	29
II.g5908.t1__Cnig_chr_II.g6291.t1	219	220
II.g5909.t1__Cnig_chr_II.g6292.t1	245	251
II.g5910.t1__Cnig_chr_II.g6293.t1	14	13
II.g5911.t2__Cnig_chr_II.g6294.t1	565	567
II.g5912.t1__Cnig_chr_II.g6295.t1	475	474
II.g5914.t1__Cnig_chr_II.g6298.t1	691	711
II.g5915.t1__Cnig_chr_II.g6299.t1	177	176
II.g5916.t1__Cnig_chr_II.g6300.t1	186	185
II.g5917.t1__Cnig_chr_II.g6301.t2	741	746
II.g5919.t1__Cnig_chr_II.g6304.t2	811	669
II.g5920.t1__Cnig_chr_II.g6303.t1	73	72
II.g5921.t1__Cnig_chr_II.g6305.t1	25	23
II.g5922.t1__Cnig_chr_II.g6306.t1	316	317
II.g5923.t1__Cnig_chr_II.g6307.t1	73	72
II.g5924.t2__Cnig_chr_II.g6308.t1	13	10
II.g5929.t1__Cnig_chr_II.g6311.t1	97	91
II.g5930.t1__Cnig_chr_II.g6312.t1	899	901
II.g5931.t2__Cnig_chr_II.g6314.t1	351	85
II.g5932.t1__Cnig_chr_II.g6315.t1	33	33
II.g5933.t1__Cnig_chr_II.g6316.t1	96	97
II.g5934.t1__Cnig_chr_II.g6317.t1	79	81
II.g5935.t1__Cnig_chr_II.g6318.t2	280	281
II.g5936.t1__Cnig_chr_II.g6319.t1	57	56
II.g5937.t1__Cnig_chr_II.g6320.t2	295	288
II.g5938.t2__Cnig_chr_II.g6321.t1	9	9
II.g5940.t1__Cnig_chr_II.g6322.t1	53	53
II.g5945.t3__Cnig_chr_II.g6329.t3	660	506
II.g5950.t1__Cnig_chr_II.g6331.t1	2184	4016
II.g5952.t2__Cnig_chr_II.g6338.t3	4	2
II.g5953.t1__Cnig_chr_II.g6339.t1	4	4
II.g5954.t1__Cnig_chr_II.g6340.t1	476	471
II.g5955.t1__Cnig_chr_II.g6342.t1	26	26
II.g5956.t1__Cnig_chr_II.g6343.t1	120	122
II.g5957.t1__Cnig_chr_II.g6344.t1	34	39
II.g5958.t1__Cnig_chr_II.g6345.t1	84	102
II.g5959.t1__Cnig_chr_II.g6346.t1	275	623
II.g5961.t1__Cnig_chr_II.g6347.t1	42	42
II.g5962.t1__Cnig_chr_II.g6348.t1	341	360
II.g5963.t1__Cnig_chr_II.g6349.t1	0	0
II.g5964.t1__Cnig_chr_II.g6351.t2	9	9
II.g5965.t1__Cnig_chr_II.g6352.t2	23	27
II.g5966.t1__Cnig_chr_II.g6353.t1	189	193
II.g5969.t1__Cnig_chr_II.g6355.t1	422	421
II.g5975.t1__Cnig_chr_II.g6358.t1	5	4
II.g5977.t1__Cnig_chr_II.g6360.t1	5	5
II.g5978.t3__Cnig_chr_II.g6361.t1	1841	1822
II.g5979.t2__Cnig_chr_II.g6362.t1	329	222
II.g5980.t1__Cnig_chr_II.g6364.t3	521	517
II.g5981.t1__Cnig_chr_II.g6365.t2	113	104
II.g5982.t1__Cnig_chr_II.g6366.t1	19	13
II.g5983.t1__Cnig_chr_II.g6367.t2	19	12
II.g5984.t1__Cnig_chr_II.g6368.t1	110	111
II.g5985.t1__Cnig_chr_II.g6369.t1	70	65
II.g5987.t1__Cnig_chr_II.g6370.t1	181	232
II.g5988.t2__Cnig_chr_II.g6371.t1	32	31
II.g5989.t1__Cnig_chr_II.g6372.t1	72	71
II.g5990.t1__Cnig_chr_II.g6373.t1	233	229
II.g5991.t2__Cnig_chr_II.g6374.t1	120	116
II.g5993.t2__Cnig_chr_II.g6376.t1	799	798
II.g5995.t2__Cnig_chr_II.g6377.t1	174	176
II.g5996.t1__Cnig_chr_II.g6378.t1	73	74
II.g5997.t1__Cnig_chr_II.g6379.t1	117	118
II.g5998.t2__Cnig_chr_II.g6380.t1	9	13
II.g5999.t1__Cnig_chr_II.g6381.t1	364	267
II.g6000.t2__Cnig_chr_II.g6382.t1	9	11
II.g6003.t1__Cnig_chr_II.g6383.t3	827	1573
II.g6005.t1__Cnig_chr_II.g6384.t1	273	276
II.g6006.t1__Cnig_chr_II.g6385.t1	15	15
II.g6008.t1__Cnig_chr_II.g6386.t2	10	10
II.g6009.t3__Cnig_chr_II.g6388.t1	71	22
II.g6011.t1__Cnig_chr_II.g6390.t1	224	188
II.g6012.t1__Cnig_chr_II.g6391.t1	461	438
II.g6013.t2__Cnig_chr_II.g6392.t2	418	413
II.g6016.t1__Cnig_chr_II.g6394.t2	118	119
II.g6017.t1__Cnig_chr_II.g6395.t1	244	232
II.g6018.t1__Cnig_chr_II.g6397.t3	18	17
II.g6019.t1__Cnig_chr_II.g6398.t1	285	284
II.g6020.t1__Cnig_chr_II.g6399.t1	2181	2178
II.g6021.t2__Cnig_chr_II.g6401.t1	128	123
II.g6022.t1__Cnig_chr_II.g6402.t1	640	622
II.g6023.t2__Cnig_chr_II.g6403.t3	249	246
II.g6024.t1__Cnig_chr_II.g6404.t1	140	136
II.g6025.t1__Cnig_chr_II.g6405.t2	131	188
II.g6027.t1__Cnig_chr_II.g6406.t1	64	64
II.g6028.t1__Cnig_chr_II.g6407.t1	109	107
II.g6029.t1__Cnig_chr_II.g6408.t2	3	2
II.g6030.t1__Cnig_chr_II.g6409.t1	214	212
II.g6031.t1__Cnig_chr_II.g6410.t1	99	86
II.g6032.t1__Cnig_chr_II.g6411.t1	50	50
II.g6033.t1__Cnig_chr_II.g6415.t1	1562	1580
II.g6035.t3__Cnig_chr_II.g6416.t3	768	759
II.g6036.t1__Cnig_chr_II.g6418.t1	34	33
II.g6037.t1__Cnig_chr_II.g6419.t1	54	51
II.g6038.t1__Cnig_chr_II.g6420.t3	42	44
II.g6039.t2__Cnig_chr_II.g6421.t1	1327	1275
II.g6040.t1__Cnig_chr_II.g6422.t1	53	49
II.g6041.t1__Cnig_chr_II.g6423.t2	19	18
II.g6042.t1__Cnig_chr_II.g6425.t1	123	121
II.g6043.t1__Cnig_chr_II.g6426.t2	631	899
II.g6044.t1__Cnig_chr_II.g6427.t2	36	35
II.g6045.t1__Cnig_chr_II.g6428.t1	69	58
II.g6046.t1__Cnig_chr_II.g6429.t1	307	245
II.g6047.t2__Cnig_chr_II.g6431.t2	347	340
II.g6048.t1__Cnig_chr_II.g6432.t3	1301	1428
II.g6050.t2__Cnig_chr_II.g6434.t1	376	374
II.g6051.t4__Cnig_chr_II.g6435.t3	836	327
II.g6052.t1__Cnig_chr_II.g6437.t1	112	75
II.g6053.t1__Cnig_chr_II.g6438.t1	8	6
II.g6054.t1__Cnig_chr_II.g6439.t1	5	0
II.g6055.t2__Cnig_chr_II.g6440.t2	9	4
II.g6057.t1__Cnig_chr_II.g6444.t1	1	0
II.g6058.t1__Cnig_chr_II.g6446.t1	11	10
II.g6059.t1__Cnig_chr_II.g6447.t1	164	149
II.g6061.t1__Cnig_chr_II.g6448.t1	27	24
II.g6062.t1__Cnig_chr_II.g6449.t3	8	7
II.g6063.t1__Cnig_chr_II.g6450.t1	36	35
II.g6064.t1__Cnig_chr_II.g6451.t1	7	8
II.g6065.t1__Cnig_chr_II.g6452.t1	37	64
II.g6067.t1__Cnig_chr_II.g6453.t3	284	275
II.g6068.t1__Cnig_chr_II.g6455.t1	4	3
II.g6069.t1__Cnig_chr_II.g6456.t1	389	390
II.g6070.t1__Cnig_chr_II.g6457.t1	4	4
II.g6072.t1__Cnig_chr_II.g6460.t3	1	6
II.g6077.t1__Cnig_chr_II.g6462.t1	251	245
II.g6078.t1__Cnig_chr_II.g6463.t2	166	260
II.g6080.t3__Cnig_chr_II.g6464.t2	4	5
II.g6081.t1__Cnig_chr_II.g6465.t1	5	7
II.g6082.t1__Cnig_chr_II.g6466.t2	430	427
II.g6083.t2__Cnig_chr_II.g6467.t2	23	20
II.g6085.t1__Cnig_chr_II.g6468.t1	299	292
II.g6086.t1__Cnig_chr_II.g6469.t1	7	7
II.g6087.t1__Cnig_chr_II.g6470.t1	46	48
II.g6089.t1__Cnig_chr_II.g6471.t2	217	3792
II.g6090.t1__Cnig_chr_II.g6472.t1	35	33
II.g6092.t1__Cnig_chr_II.g6474.t1	728	709
II.g6093.t2__Cnig_chr_II.g6475.t1	146	146
II.g6094.t1__Cnig_chr_II.g6476.t1	177	179
II.g6095.t1__Cnig_chr_II.g6477.t1	96	92
II.g6096.t1__Cnig_chr_II.g6481.t2	448	338
II.g6098.t1__Cnig_chr_II.g6484.t2	415	423
II.g6100.t3__Cnig_chr_II.g6486.t2	339	337
II.g6101.t2__Cnig_chr_II.g6487.t2	651	660
II.g6102.t1__Cnig_chr_II.g6488.t2	242	259
II.g6103.t1__Cnig_chr_II.g6489.t1	246	234
II.g6105.t1__Cnig_chr_II.g6490.t1	625	615
II.g6106.t1__Cnig_chr_II.g6491.t1	43	39
II.g6107.t2__Cnig_chr_II.g6492.t1	795	735
II.g6109.t1__Cnig_chr_II.g6494.t1	429	433
II.g6110.t1__Cnig_chr_II.g6495.t1	486	1196
II.g6111.t2__Cnig_chr_II.g6496.t1	126	130
II.g6112.t2__Cnig_chr_II.g6497.t1	83	42
II.g6114.t1__Cnig_chr_II.g6501.t2	181	221
II.g6116.t1__Cnig_chr_II.g6502.t1	32	74
II.g6117.t1__Cnig_chr_II.g6503.t1	2043	1111
II.g6123.t1__Cnig_chr_II.g6506.t1	85	87
II.g6124.t1__Cnig_chr_II.g6507.t1	99	102
II.g6126.t1__Cnig_chr_II.g6508.t2	89	858
II.g6127.t1__Cnig_chr_II.g6510.t1	966	965
II.g6128.t1__Cnig_chr_II.g6511.t1	55	52
II.g6129.t2__Cnig_chr_II.g6512.t1	67	69
