gene_id	HF3_Cbr	HF3_Cni
II.g4144.t1__Cnig_chr_II.g4207.t1	290	107
II.g4145.t1__Cnig_chr_II.g4208.t1	305	339
II.g4146.t1__Cnig_chr_II.g4209.t2	1176	932
II.g4147.t1__Cnig_chr_II.g4210.t1	45	10
II.g4149.t1__Cnig_chr_II.g4214.t1	8	6
II.g4150.t2__Cnig_chr_II.g4215.t3	86	26
II.g4151.t1__Cnig_chr_II.g4264.t1	2	0
II.g4158.t1__Cnig_chr_II.g4257.t1	141	25
II.g4159.t3__Cnig_chr_II.g4252.t1	157	27
II.g4160.t1__Cnig_chr_II.g4251.t1	0	0
II.g4162.t1__Cnig_chr_II.g4247.t1	0	1
II.g4163.t1__Cnig_chr_II.g4231.t1	237	1737
II.g4167.t2__Cnig_chr_II.g4238.t3	283	283
II.g4168.t1__Cnig_chr_II.g4242.t1	1032	972
II.g4170.t1__Cnig_chr_II.g4263.t1	6222	4112
II.g4171.t2__Cnig_chr_II.g4265.t1	0	0
II.g4172.t1__Cnig_chr_II.g4266.t1	61	47
II.g4173.t1__Cnig_chr_II.g4267.t1	1	0
II.g4176.t1__Cnig_chr_II.g4268.t3	20	3
II.g4179.t1__Cnig_chr_II.g4271.t1	0	0
II.g4181.t3__Cnig_chr_II.g4274.t1	0	2
II.g4183.t1__Cnig_chr_II.g4278.t2	32	109
II.g4184.t1__Cnig_chr_II.g4279.t1	0	1
II.g4185.t1__Cnig_chr_II.g4280.t1	806	3328
II.g4186.t1__Cnig_chr_II.g4281.t1	2	0
II.g4187.t1__Cnig_chr_II.g4282.t1	0	0
II.g4189.t1__Cnig_chr_II.g4285.t1	118	90
II.g4190.t1__Cnig_chr_II.g4286.t1	10	20
II.g4191.t1__Cnig_chr_II.g4287.t1	705	1312
II.g4192.t1__Cnig_chr_II.g4288.t1	1	7
II.g4193.t3__Cnig_chr_II.g4289.t1	165	143
II.g4194.t3__Cnig_chr_II.g4291.t3	516	1191
II.g4195.t1__Cnig_chr_II.g4292.t1	11388	16094
II.g4196.t1__Cnig_chr_II.g4293.t2	809	382
II.g4197.t1__Cnig_chr_II.g4294.t1	2	6
II.g4198.t1__Cnig_chr_II.g4295.t1	1	1
II.g4200.t1__Cnig_chr_II.g4296.t1	67	149
II.g4202.t1__Cnig_chr_II.g4303.t2	2	1
II.g4203.t1__Cnig_chr_II.g4304.t2	86	92
II.g4206.t3__Cnig_chr_II.g4305.t4	6	12
II.g4207.t1__Cnig_chr_II.g4306.t1	2471	1418
II.g4208.t1__Cnig_chr_II.g4307.t1	1	2
II.g4209.t1__Cnig_chr_II.g4308.t2	16	22
II.g4210.t1__Cnig_chr_II.g4309.t3	48	56
II.g4211.t1__Cnig_chr_II.g4313.t1	18	7
II.g4212.t1__Cnig_chr_II.g4314.t1	2	3
II.g4213.t1__Cnig_chr_II.g4315.t1	6	1
II.g4214.t1__Cnig_chr_II.g4316.t3	61	85
II.g4220.t1__Cnig_chr_II.g4329.t2	7	3
II.g4221.t1__Cnig_chr_II.g4330.t2	53	48
II.g4222.t1__Cnig_chr_II.g4331.t1	61	94
II.g4225.t1__Cnig_chr_II.g4333.t1	83	186
II.g4226.t2__Cnig_chr_II.g4334.t2	176	155
II.g4227.t1__Cnig_chr_II.g4335.t1	2	0
II.g4229.t2__Cnig_chr_II.g4337.t2	11	9
II.g4230.t1__Cnig_chr_II.g4338.t2	92	87
II.g4233.t1__Cnig_chr_II.g4339.t3	42	10
II.g4238.t3__Cnig_chr_II.g4353.t1	16	8
II.g4242.t1__Cnig_chr_II.g4372.t1	1213	426
II.g4245.t4__Cnig_chr_II.g4375.t3	15	2
II.g4246.t3__Cnig_chr_II.g4383.t1	0	9
II.g4247.t1__Cnig_chr_II.g4387.t2	14	15
II.g4249.t1__Cnig_chr_II.g4388.t3	3	4
II.g4251.t1__Cnig_chr_II.g4391.t1	2544	2483
II.g4252.t1__Cnig_chr_II.g4392.t1	817	1251
II.g4253.t1__Cnig_chr_II.g4393.t1	56	78
II.g4254.t1__Cnig_chr_II.g4394.t1	1250	1891
II.g4256.t1__Cnig_chr_II.g4395.t1	0	1
II.g4257.t1__Cnig_chr_II.g4396.t1	1264	777
II.g4258.t1__Cnig_chr_II.g4397.t3	36	61
II.g4261.t1__Cnig_chr_II.g4398.t1	532	80
II.g4262.t3__Cnig_chr_II.g4399.t1	2668	2147
II.g4263.t1__Cnig_chr_II.g4400.t1	1126	671
II.g4264.t1__Cnig_chr_II.g4403.t1	1513	790
II.g4265.t1__Cnig_chr_II.g4404.t2	727	815
II.g4266.t1__Cnig_chr_II.g4418.t1	1670	2075
II.g4267.t2__Cnig_chr_II.g4419.t1	363	338
II.g4268.t1__Cnig_chr_II.g4420.t1	2	2
II.g4270.t3__Cnig_chr_II.g4426.t2	63	71
II.g4271.t2__Cnig_chr_II.g4427.t2	7	0
II.g4272.t1__Cnig_chr_II.g4428.t1	813	552
II.g4273.t1__Cnig_chr_II.g4429.t2	2012	3886
II.g4274.t2__Cnig_chr_II.g4430.t1	52	15
II.g4275.t1__Cnig_chr_II.g4431.t1	15	14
II.g4276.t2__Cnig_chr_II.g4433.t2	80	504
II.g4277.t2__Cnig_chr_II.g4436.t1	652	187
II.g4278.t2__Cnig_chr_II.g4438.t3	2	0
II.g4280.t1__Cnig_chr_II.g4446.t1	3175	3285
II.g4283.t1__Cnig_chr_II.g4450.t1	38	40
II.g4289.t2__Cnig_chr_II.g4463.t1	31	0
II.g4294.t2__Cnig_chr_II.g4462.t1	24	26
II.g4295.t1__Cnig_chr_II.g4464.t1	1267	647
II.g4298.t1__Cnig_chr_II.g4465.t2	682	1736
II.g4300.t1__Cnig_chr_II.g4467.t1	15	6
II.g4301.t2__Cnig_chr_II.g4468.t2	3	3
II.g4302.t2__Cnig_chr_II.g4469.t2	6	2
II.g4304.t1__Cnig_chr_II.g4470.t1	2	1
II.g4305.t2__Cnig_chr_II.g4471.t1	216	182
II.g4306.t1__Cnig_chr_II.g4472.t3	0	2
II.g4308.t1__Cnig_chr_II.g4478.t1	128	52
II.g4309.t1__Cnig_chr_II.g4479.t1	1890	2507
II.g4312.t1__Cnig_chr_II.g4485.t1	8	4
II.g4317.t2__Cnig_chr_II.g4490.t1	72	90
II.g4318.t1__Cnig_chr_II.g4502.t1	581	497
II.g4319.t2__Cnig_chr_II.g4503.t1	215	83
II.g4320.t1__Cnig_chr_II.g4504.t1	390	496
II.g4321.t1__Cnig_chr_II.g4505.t2	0	0
II.g4322.t1__Cnig_chr_II.g4506.t1	4	19
II.g4326.t1__Cnig_chr_II.g4508.t1	6	11
II.g4327.t1__Cnig_chr_II.g4509.t3	1895	1650
II.g4328.t1__Cnig_chr_II.g4513.t3	970	1389
II.g4330.t1__Cnig_chr_II.g4514.t1	482	198
II.g4331.t1__Cnig_chr_II.g4515.t2	475	131
II.g4332.t1__Cnig_chr_II.g4516.t1	7	0
II.g4334.t1__Cnig_chr_II.g4517.t3	1372	1242
II.g4335.t1__Cnig_chr_II.g4518.t1	1518	1067
II.g4336.t1__Cnig_chr_II.g4519.t1	98	7
II.g4337.t1__Cnig_chr_II.g4520.t2	0	0
II.g4338.t1__Cnig_chr_II.g4522.t1	4	0
II.g4339.t1__Cnig_chr_II.g4523.t2	2	17
II.g4340.t1__Cnig_chr_II.g4524.t2	58	70
II.g4341.t1__Cnig_chr_II.g4525.t1	10	8
II.g4342.t1__Cnig_chr_II.g4526.t1	11590	12978
II.g4343.t1__Cnig_chr_II.g4528.t2	451	296
II.g4344.t1__Cnig_chr_II.g4529.t1	1	3
II.g4350.t1__Cnig_chr_II.g4621.t1	0	3
II.g4351.t1__Cnig_chr_II.g4620.t1	2338	1833
II.g4358.t2__Cnig_chr_II.g4546.t3	7	7
II.g4361.t1__Cnig_chr_II.g4553.t1	52	87
II.g4362.t1__Cnig_chr_II.g4552.t1	4	4
II.g4364.t1__Cnig_chr_II.g4551.t2	0	0
II.g4369.t1__Cnig_chr_II.g4555.t1	1	1
II.g4370.t1__Cnig_chr_II.g4536.t1	3	0
II.g4373.t1__Cnig_chr_II.g4560.t1	6588	3545
II.g4374.t1__Cnig_chr_II.g4561.t1	6624	4799
II.g4375.t1__Cnig_chr_II.g4562.t1	817	1086
II.g4376.t1__Cnig_chr_II.g4563.t1	0	1
II.g4377.t2__Cnig_chr_II.g4564.t1	13	14
II.g4380.t1__Cnig_chr_II.g4565.t1	1753	2046
II.g4381.t1__Cnig_chr_II.g4566.t1	1590	1757
II.g4382.t1__Cnig_chr_II.g4567.t1	411	382
II.g4383.t1__Cnig_chr_II.g4568.t1	117	59
II.g4384.t1__Cnig_chr_II.g4569.t3	0	0
II.g4385.t2__Cnig_chr_II.g4570.t1	18	23
II.g4386.t1__Cnig_chr_II.g4571.t1	5	2
II.g4389.t1__Cnig_chr_II.g4572.t1	20	2
II.g4390.t3__Cnig_chr_II.g4573.t1	237	133
II.g4391.t1__Cnig_chr_II.g4574.t2	7	2
II.g4392.t1__Cnig_chr_II.g4575.t1	3	4
II.g4393.t1__Cnig_chr_II.g4576.t1	1	1
II.g4394.t1__Cnig_chr_II.g4581.t2	20	11
II.g4398.t1__Cnig_chr_II.g4584.t1	36	7
II.g4399.t1__Cnig_chr_II.g4585.t1	1006	1137
II.g4400.t1__Cnig_chr_II.g4586.t1	201	259
II.g4401.t2__Cnig_chr_II.g4589.t2	10	5
II.g4403.t2__Cnig_chr_II.g4592.t1	1033	1166
II.g4404.t1__Cnig_chr_II.g4593.t1	6	3
II.g4405.t1__Cnig_chr_II.g4594.t2	2	0
II.g4406.t1__Cnig_chr_II.g4595.t2	352	249
II.g4407.t1__Cnig_chr_II.g4596.t1	176	238
II.g4408.t2__Cnig_chr_II.g4597.t1	4	3
II.g4412.t1__Cnig_chr_II.g4602.t1	41	4
II.g4413.t1__Cnig_chr_II.g4603.t1	8	0
II.g4414.t1__Cnig_chr_II.g4604.t1	4	20
II.g4415.t1__Cnig_chr_II.g4605.t1	1	1
II.g4416.t1__Cnig_chr_II.g4606.t3	120	441
II.g4417.t1__Cnig_chr_II.g4607.t1	242	249
II.g4418.t3__Cnig_chr_II.g4608.t1	340	154
II.g4419.t1__Cnig_chr_II.g4609.t2	8088	8172
II.g4420.t2__Cnig_chr_II.g4610.t2	1653	1565
II.g4421.t3__Cnig_chr_II.g4611.t2	6002	5961
II.g4422.t3__Cnig_chr_II.g4612.t1	586	541
II.g4423.t1__Cnig_chr_II.g4613.t1	237	193
II.g4424.t1__Cnig_chr_II.g4614.t1	883	809
II.g4425.t1__Cnig_chr_II.g4615.t1	2677	2205
II.g4426.t1__Cnig_chr_II.g4616.t1	1097	1385
II.g4427.t1__Cnig_chr_II.g4617.t2	2146	3045
II.g4428.t1__Cnig_chr_II.g4618.t1	754	768
II.g4429.t2__Cnig_chr_II.g4619.t1	4657	4062
II.g4431.t1__Cnig_chr_II.g4624.t2	17	3
II.g4434.t2__Cnig_chr_II.g4631.t2	5674	5744
II.g4435.t1__Cnig_chr_II.g4639.t1	4793	112
II.g4436.t1__Cnig_chr_II.g4641.t2	4252	2944
II.g4437.t1__Cnig_chr_II.g4643.t1	5	4
II.g4438.t1__Cnig_chr_II.g4663.t1	1	2
II.g4439.t1__Cnig_chr_II.g4662.t2	10	9
II.g4440.t1__Cnig_chr_II.g4660.t1	70	48
II.g4441.t1__Cnig_chr_II.g4659.t1	69	49
II.g4442.t3__Cnig_chr_II.g4658.t1	86	83
II.g4443.t1__Cnig_chr_II.g4657.t1	579	569
II.g4444.t1__Cnig_chr_II.g4656.t1	6296	5462
II.g4445.t3__Cnig_chr_II.g4655.t1	4181	3286
II.g4446.t1__Cnig_chr_II.g4654.t1	12359	5964
II.g4447.t1__Cnig_chr_II.g4653.t1	3644	3150
II.g4448.t1__Cnig_chr_II.g4652.t1	36580	40443
II.g4449.t1__Cnig_chr_II.g4651.t1	1317	1315
II.g4450.t1__Cnig_chr_II.g4650.t1	11	5
II.g4451.t1__Cnig_chr_II.g4649.t2	5	14
II.g4452.t1__Cnig_chr_II.g4648.t1	5	0
II.g4455.t1__Cnig_chr_II.g4646.t1	8	3
II.g4456.t1__Cnig_chr_II.g4644.t1	169	39
II.g4457.t1__Cnig_chr_II.g4664.t1	205	186
II.g4458.t2__Cnig_chr_II.g4665.t2	9	0
II.g4459.t1__Cnig_chr_II.g4666.t2	80	17
II.g4460.t2__Cnig_chr_II.g4670.t1	1061	2349
II.g4461.t1__Cnig_chr_II.g4671.t1	3283	3770
II.g4463.t1__Cnig_chr_II.g4672.t1	1363	3130
II.g4464.t1__Cnig_chr_II.g4673.t1	17	46
II.g4468.t1__Cnig_chr_II.g4674.t1	1	2
II.g4469.t1__Cnig_chr_II.g4676.t2	6	0
II.g4470.t2__Cnig_chr_II.g4677.t1	4	0
II.g4471.t1__Cnig_chr_II.g4678.t1	4	6
II.g4473.t1__Cnig_chr_II.g4682.t1	7	75
II.g4474.t1__Cnig_chr_II.g4683.t1	4602	3784
II.g4475.t1__Cnig_chr_II.g4684.t1	8796	2819
II.g4476.t1__Cnig_chr_II.g4685.t1	18	19
II.g4477.t1__Cnig_chr_II.g4688.t1	0	0
II.g4479.t1__Cnig_chr_II.g4689.t2	24	17
II.g4480.t1__Cnig_chr_II.g4690.t2	128	161
II.g4481.t3__Cnig_chr_II.g4691.t1	1	1
II.g4483.t1__Cnig_chr_II.g4693.t2	7	11
II.g4485.t1__Cnig_chr_II.g4694.t2	565	595
II.g4486.t1__Cnig_chr_II.g4695.t1	260	127
II.g4487.t1__Cnig_chr_II.g4696.t1	2494	2278
II.g4488.t1__Cnig_chr_II.g4697.t2	10870	5807
II.g4489.t4__Cnig_chr_II.g4698.t2	11366	6496
II.g4493.t1__Cnig_chr_II.g4703.t3	48	9
II.g4494.t1__Cnig_chr_II.g4704.t2	3	1
II.g4496.t1__Cnig_chr_II.g4706.t2	40	40
II.g4497.t1__Cnig_chr_II.g4707.t3	201	59
II.g4499.t2__Cnig_chr_II.g4711.t2	222	238
II.g4501.t1__Cnig_chr_II.g4712.t1	16749	4873
II.g4502.t1__Cnig_chr_II.g4713.t1	590	466
II.g4503.t1__Cnig_chr_II.g4714.t1	8162	4128
II.g4504.t1__Cnig_chr_II.g4715.t1	0	1
II.g4513.t1__Cnig_chr_II.g4730.t2	30	27
II.g4514.t1__Cnig_chr_II.g4731.t2	4560	2141
II.g4515.t1__Cnig_chr_II.g4734.t1	0	0
II.g4516.t1__Cnig_chr_II.g4735.t1	93	10
II.g4517.t1__Cnig_chr_II.g4736.t1	2	1
II.g4522.t1__Cnig_chr_II.g4739.t1	16	23
II.g4523.t1__Cnig_chr_II.g4740.t1	8668	2716
II.g4524.t2__Cnig_chr_II.g4741.t1	7975	3812
II.g4525.t1__Cnig_chr_II.g4742.t1	165	1
II.g4526.t1__Cnig_chr_II.g4743.t3	835	483
II.g4527.t1__Cnig_chr_II.g4744.t1	1050	654
II.g4529.t1__Cnig_chr_II.g4746.t1	8363	5255
II.g4530.t1__Cnig_chr_II.g4747.t1	1	1
II.g4531.t1__Cnig_chr_II.g4748.t1	996	311
II.g4532.t2__Cnig_chr_II.g4749.t2	34	50
II.g4533.t1__Cnig_chr_II.g4750.t1	10	26
II.g4534.t1__Cnig_chr_II.g4751.t2	2721	1289
II.g4536.t1__Cnig_chr_II.g4753.t1	112	156
II.g4539.t1__Cnig_chr_II.g4757.t1	20	25
II.g4541.t1__Cnig_chr_II.g4759.t1	5	8
II.g4542.t1__Cnig_chr_II.g4760.t1	0	0
II.g4543.t1__Cnig_chr_II.g4761.t1	0	0
II.g4544.t1__Cnig_chr_II.g4762.t1	1223	2277
II.g4545.t1__Cnig_chr_II.g4763.t1	24446	18787
II.g4546.t3__Cnig_chr_II.g4764.t1	2	5
II.g4548.t3__Cnig_chr_II.g4765.t2	9	11
II.g4549.t1__Cnig_chr_II.g4766.t2	3	0
II.g4550.t1__Cnig_chr_II.g4767.t1	220	107
II.g4551.t1__Cnig_chr_II.g4771.t1	2	0
II.g4552.t1__Cnig_chr_II.g4773.t1	98	105
II.g4553.t1__Cnig_chr_II.g4775.t1	4	53
II.g4557.t1__Cnig_chr_II.g4779.t1	151	124
II.g4559.t1__Cnig_chr_II.g4781.t1	1757	230
II.g4565.t1__Cnig_chr_II.g4794.t1	3	4
II.g4567.t1__Cnig_chr_II.g4796.t1	32	6
II.g4568.t1__Cnig_chr_II.g4797.t1	3	1
II.g4569.t1__Cnig_chr_II.g4798.t1	8480	3350
II.g4570.t1__Cnig_chr_II.g4799.t1	1405	1142
II.g4571.t3__Cnig_chr_II.g4801.t1	11206	2443
II.g4572.t1__Cnig_chr_II.g4802.t1	5	1
II.g4573.t1__Cnig_chr_II.g4803.t1	1	1
II.g4574.t1__Cnig_chr_II.g4804.t2	227	69
II.g4575.t1__Cnig_chr_II.g4805.t2	906	85
II.g4576.t1__Cnig_chr_II.g4806.t1	1030	468
II.g4577.t2__Cnig_chr_II.g4807.t1	226	71
II.g4578.t1__Cnig_chr_II.g4808.t2	71	35
II.g4579.t1__Cnig_chr_II.g4810.t1	2	1
II.g4580.t1__Cnig_chr_II.g4811.t2	24	20
II.g4581.t1__Cnig_chr_II.g4812.t1	1	0
II.g4587.t1__Cnig_chr_II.g4907.t1	2648	3214
II.g4588.t1__Cnig_chr_II.g4906.t2	781	1205
II.g4589.t1__Cnig_chr_II.g4905.t1	473	1105
II.g4590.t1__Cnig_chr_II.g4904.t1	170	285
II.g4591.t2__Cnig_chr_II.g4902.t1	7844	9479
II.g4592.t1__Cnig_chr_II.g4901.t2	15	10
II.g4593.t2__Cnig_chr_II.g4900.t1	10	15
II.g4594.t1__Cnig_chr_II.g4899.t2	85	145
II.g4596.t1__Cnig_chr_II.g4895.t1	59	292
II.g4601.t2__Cnig_chr_II.g4882.t1	4	0
II.g4602.t1__Cnig_chr_II.g4881.t1	41	29
II.g4603.t1__Cnig_chr_II.g4880.t1	594	1866
II.g4604.t1__Cnig_chr_II.g4879.t1	0	0
II.g4605.t1__Cnig_chr_II.g4878.t1	13	7
II.g4607.t1__Cnig_chr_II.g4866.t1	34	8
II.g4608.t2__Cnig_chr_II.g4865.t1	1	0
II.g4609.t2__Cnig_chr_II.g4864.t2	0	0
II.g4614.t1__Cnig_chr_II.g4854.t1	26	8
II.g4615.t1__Cnig_chr_II.g4853.t1	1104	321
II.g4616.t2__Cnig_chr_II.g4852.t1	2264	1666
II.g4617.t1__Cnig_chr_II.g4851.t1	18226	8719
II.g4618.t1__Cnig_chr_II.g4850.t1	2467	843
II.g4619.t2__Cnig_chr_II.g4849.t1	192	41
II.g4620.t1__Cnig_chr_II.g4848.t1	826	574
II.g4621.t1__Cnig_chr_II.g4847.t1	2999	3306
II.g4623.t2__Cnig_chr_II.g4843.t1	173	73
II.g4624.t1__Cnig_chr_II.g4842.t1	528	715
II.g4625.t1__Cnig_chr_II.g4841.t1	3300	2621
II.g4626.t1__Cnig_chr_II.g4840.t1	12	19
II.g4627.t1__Cnig_chr_II.g4838.t1	1425	950
II.g4628.t1__Cnig_chr_II.g4837.t1	31867	30372
II.g4629.t1__Cnig_chr_II.g4836.t1	73	31
II.g4631.t2__Cnig_chr_II.g4835.t4	1230	1090
II.g4632.t2__Cnig_chr_II.g4834.t1	9	25
II.g4633.t1__Cnig_chr_II.g4832.t1	3888	156
II.g4634.t2__Cnig_chr_II.g4831.t1	12	4
II.g4635.t1__Cnig_chr_II.g4830.t1	1	3
II.g4637.t2__Cnig_chr_II.g4828.t1	4	2
II.g4641.t1__Cnig_chr_II.g4825.t1	0	0
II.g4642.t1__Cnig_chr_II.g4824.t1	0	0
II.g4643.t1__Cnig_chr_II.g4823.t1	0	0
II.g4647.t1__Cnig_chr_II.g5042.t1	45	5
II.g4649.t1__Cnig_chr_II.g5040.t1	78	7
II.g4650.t1__Cnig_chr_II.g5039.t1	1	0
II.g4651.t1__Cnig_chr_II.g5038.t2	48	47
II.g4652.t1__Cnig_chr_II.g5037.t1	73	151
II.g4653.t1__Cnig_chr_II.g5036.t1	556	1211
II.g4654.t1__Cnig_chr_II.g5031.t1	0	3
II.g4655.t2__Cnig_chr_II.g5030.t1	52	39
II.g4657.t1__Cnig_chr_II.g5026.t1	7	7
II.g4658.t1__Cnig_chr_II.g5025.t1	12	10
II.g4659.t1__Cnig_chr_II.g5024.t1	3	2
II.g4661.t1__Cnig_chr_II.g5023.t1	25	3
II.g4662.t1__Cnig_chr_II.g5022.t2	1	4
II.g4663.t2__Cnig_chr_II.g5021.t1	358	199
II.g4665.t1__Cnig_chr_II.g5016.t1	617	244
II.g4666.t1__Cnig_chr_II.g5015.t1	38	50
II.g4668.t1__Cnig_chr_II.g5014.t1	76	80
II.g4669.t3__Cnig_chr_II.g5013.t1	1631	63
II.g4670.t1__Cnig_chr_II.g5012.t1	6	19
II.g4671.t1__Cnig_chr_II.g5011.t1	14	25
II.g4673.t1__Cnig_chr_II.g5010.t1	0	0
II.g4674.t1__Cnig_chr_II.g5009.t1	13	7
II.g4675.t2__Cnig_chr_II.g5008.t1	2	0
II.g4676.t1__Cnig_chr_II.g5007.t1	0	0
II.g4677.t1__Cnig_chr_II.g5006.t1	2	8
II.g4680.t2__Cnig_chr_II.g5001.t1	0	0
II.g4682.t1__Cnig_chr_II.g4999.t1	7	4
II.g4685.t3__Cnig_chr_II.g4997.t3	1395	622
II.g4686.t1__Cnig_chr_II.g4995.t2	5634	4025
II.g4687.t1__Cnig_chr_II.g4994.t1	1627	552
II.g4688.t1__Cnig_chr_II.g4993.t1	6	6
II.g4696.t2__Cnig_chr_II.g4969.t2	1611	393
II.g4697.t1__Cnig_chr_II.g4967.t1	823	527
II.g4698.t1__Cnig_chr_II.g4966.t2	333	294
II.g4699.t1__Cnig_chr_II.g4965.t1	1998	1141
II.g4700.t1__Cnig_chr_II.g4964.t1	1074	1285
II.g4701.t1__Cnig_chr_II.g4963.t2	1899	4563
II.g4703.t1__Cnig_chr_II.g4962.t1	585	1289
II.g4704.t2__Cnig_chr_II.g4961.t3	25	83
II.g4705.t3__Cnig_chr_II.g4958.t1	65	61
II.g4706.t1__Cnig_chr_II.g4959.t2	2	16
II.g4707.t1__Cnig_chr_II.g4956.t1	0	0
II.g4712.t2__Cnig_chr_II.g4954.t1	3	2
II.g4714.t1__Cnig_chr_II.g4953.t1	13	8
II.g4715.t2__Cnig_chr_II.g4952.t3	857	542
II.g4716.t3__Cnig_chr_II.g4951.t1	212	134
II.g4717.t2__Cnig_chr_II.g4950.t1	3	1
II.g4719.t1__Cnig_chr_II.g4949.t1	182	115
II.g4720.t1__Cnig_chr_II.g4948.t1	10	4
II.g4721.t2__Cnig_chr_II.g4947.t3	8	12
II.g4723.t3__Cnig_chr_II.g4941.t2	975	893
II.g4724.t2__Cnig_chr_II.g4931.t1	4	1
II.g4725.t1__Cnig_chr_II.g5044.t1	148	328
II.g4726.t1__Cnig_chr_II.g5045.t1	10614	13557
II.g4727.t1__Cnig_chr_II.g5046.t1	79	58
II.g4729.t1__Cnig_chr_II.g5049.t4	22	38
II.g4730.t1__Cnig_chr_II.g5050.t2	1619	1852
II.g4736.t2__Cnig_chr_II.g5054.t1	210	668
II.g4738.t1__Cnig_chr_II.g5056.t1	1434	774
II.g4739.t1__Cnig_chr_II.g5057.t1	24	7
II.g4740.t1__Cnig_chr_II.g5059.t1	1405	615
II.g4741.t1__Cnig_chr_II.g5060.t1	547	536
II.g4742.t1__Cnig_chr_II.g5061.t1	1	1
II.g4743.t1__Cnig_chr_II.g5062.t1	0	0
II.g4744.t2__Cnig_chr_II.g5063.t1	8	2
II.g4745.t2__Cnig_chr_II.g5064.t4	2701	1787
II.g4746.t1__Cnig_chr_II.g5065.t1	189	192
II.g4749.t1__Cnig_chr_II.g5068.t1	1	4
II.g4750.t1__Cnig_chr_II.g5071.t1	1	2
II.g4752.t1__Cnig_chr_II.g5072.t2	573	555
II.g4753.t1__Cnig_chr_II.g5073.t2	707	720
II.g4755.t1__Cnig_chr_II.g5076.t3	2	4
II.g4756.t1__Cnig_chr_II.g5078.t1	7	4
II.g4757.t1__Cnig_chr_II.g5079.t1	59	31
II.g4758.t2__Cnig_chr_II.g5080.t1	10515	8000
II.g4764.t1__Cnig_chr_II.g5084.t1	0	4
II.g4765.t1__Cnig_chr_II.g5085.t1	45	34
II.g4766.t1__Cnig_chr_II.g5086.t2	6	3
II.g4767.t1__Cnig_chr_II.g5087.t1	6555	2740
II.g4768.t1__Cnig_chr_II.g5088.t1	4172	2746
II.g4769.t1__Cnig_chr_II.g5089.t1	1306	1533
II.g4770.t2__Cnig_chr_II.g5090.t1	3242	1806
II.g4771.t1__Cnig_chr_II.g5091.t1	78	38
II.g4772.t1__Cnig_chr_II.g5093.t1	158	41
II.g4773.t1__Cnig_chr_II.g5094.t1	500	228
II.g4775.t1__Cnig_chr_II.g5097.t2	3393	2599
II.g4776.t1__Cnig_chr_II.g5098.t2	10915	7501
II.g4778.t1__Cnig_chr_II.g5099.t1	3029	1796
II.g4779.t1__Cnig_chr_II.g5100.t1	8679	5261
II.g4780.t1__Cnig_chr_II.g5101.t1	5775	5883
II.g4781.t1__Cnig_chr_II.g5102.t1	8044	1680
II.g4783.t1__Cnig_chr_II.g5108.t1	0	1
II.g4786.t1__Cnig_chr_II.g5123.t1	1083	1435
II.g4789.t1__Cnig_chr_II.g5122.t1	109	2027
II.g4793.t1__Cnig_chr_II.g5128.t1	28	0
II.g4794.t1__Cnig_chr_II.g5129.t1	2	1
II.g4795.t3__Cnig_chr_II.g5130.t1	45	24
II.g4796.t1__Cnig_chr_II.g5131.t3	1829	1733
II.g4799.t1__Cnig_chr_II.g5136.t2	1094	1172
II.g4800.t2__Cnig_chr_II.g5137.t3	1221	871
II.g4802.t1__Cnig_chr_II.g5140.t1	21586	24489
II.g4803.t1__Cnig_chr_II.g5141.t1	1266	500
II.g4804.t1__Cnig_chr_II.g5142.t2	2	3
II.g4805.t2__Cnig_chr_II.g5143.t2	2	1
II.g4807.t1__Cnig_chr_II.g5147.t1	1	0
II.g4808.t1__Cnig_chr_II.g5148.t3	272	159
II.g4809.t1__Cnig_chr_II.g5149.t2	4	4
II.g4810.t1__Cnig_chr_II.g5150.t1	38	27
II.g4811.t1__Cnig_chr_II.g5152.t1	446	121
II.g4812.t2__Cnig_chr_II.g5153.t1	26	5
II.g4814.t1__Cnig_chr_II.g5158.t1	3	9
II.g4815.t3__Cnig_chr_II.g5157.t1	148	160
II.g4816.t1__Cnig_chr_II.g5156.t1	17	30
II.g4817.t1__Cnig_chr_II.g5159.t1	5052	4730
II.g4818.t1__Cnig_chr_II.g5162.t1	506	286
II.g4819.t2__Cnig_chr_II.g5163.t1	306	196
II.g4820.t1__Cnig_chr_II.g5164.t1	5	0
II.g4822.t1__Cnig_chr_II.g5165.t1	20	6
II.g4823.t1__Cnig_chr_II.g5166.t2	44	13
II.g4824.t1__Cnig_chr_II.g5167.t2	11	8
II.g4826.t1__Cnig_chr_II.g5169.t1	3	3
II.g4828.t1__Cnig_chr_II.g5170.t2	5	1
II.g4831.t2__Cnig_chr_II.g5172.t3	62	87
II.g4833.t1__Cnig_chr_II.g5173.t2	62	26
II.g4834.t1__Cnig_chr_II.g5174.t1	1037	735
II.g4835.t1__Cnig_chr_II.g5175.t1	380	557
II.g4836.t1__Cnig_chr_II.g5176.t1	580	838
II.g4838.t1__Cnig_chr_II.g5178.t1	629	768
II.g4839.t1__Cnig_chr_II.g5179.t1	2912	1611
II.g4840.t1__Cnig_chr_II.g5180.t1	19	4
II.g4842.t1__Cnig_chr_II.g5181.t1	15	4
II.g4843.t2__Cnig_chr_II.g5182.t1	107	63
II.g4848.t1__Cnig_chr_II.g5185.t1	22	3
